Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
GPU,,Nvidia,NVS 310,540,1.27,3998,https://gpu.userbenchmark.com/SpeedTest/10691/NVIDIA-NVS-310
GPU,,Intel,HD 2500 (Desktop 1.05 GHz),541,1.26,126635,https://gpu.userbenchmark.com/SpeedTest/7696/IntelR-HD-Graphics
GPU,,ATI,Mobility Radeon HD 545v,542,1.23,625,https://gpu.userbenchmark.com/SpeedTest/8734/ATI-Mobility-Radeon-HD-545v
GPU,,Nvidia,Quadro FX 1700,543,1.2,2436,https://gpu.userbenchmark.com/SpeedTest/9158/NVIDIA-Quadro-FX-1700
GPU,,ATI,Mobility Radeon HD 3650,544,1.2,2591,https://gpu.userbenchmark.com/SpeedTest/7902/ATI-Mobility-Radeon-HD-3650
GPU,,Nvidia,GeForce 8600M GT,545,1.19,2019,https://gpu.userbenchmark.com/SpeedTest/8081/NVIDIA-GeForce-8600M-GT
GPU,,Intel,HD Graphics (G3 Pentium/Celeron 1.0/1.1 GHz),546,1.17,26976,https://gpu.userbenchmark.com/SpeedTest/7695/IntelR-HD-Graphics
GPU,,ATI,Mobility Radeon HD 4570,547,1.14,379,https://gpu.userbenchmark.com/SpeedTest/7827/ATI-Mobility-Radeon-HD-4570
GPU,,ATI,Mobility Radeon HD 2600,548,1.12,908,https://gpu.userbenchmark.com/SpeedTest/10285/ATI-Mobility-Radeon-HD-2600
GPU,,AMD,Radeon HD 6370M,549,1.11,712,https://gpu.userbenchmark.com/SpeedTest/10005/AMD-Radeon-HD-6370M
GPU,,AMD,HD 8240,550,1.1,2920,https://gpu.userbenchmark.com/SpeedTest/9779/AMD-Radeon-HD-8240
GPU,,ATI,Mobility Radeon HD 6370,551,1.1,317,https://gpu.userbenchmark.com/SpeedTest/11239/ATI-Mobility-Radeon-HD-6370
GPU,,Nvidia,GeForce 7800 GTX,552,1.06,202,https://gpu.userbenchmark.com/SpeedTest/12348/NVIDIA-GeForce-7800-GTX
GPU,,ATI,Mobility Radeon HD 4500,553,1.05,8815,https://gpu.userbenchmark.com/SpeedTest/7949/ATI-Mobility-Radeon-HD-45005100
GPU,,ATI,Radeon HD 4550,554,1.04,3276,https://gpu.userbenchmark.com/SpeedTest/8944/ATI-Radeon-HD-4550
GPU,,Nvidia,Quadro FX 4500,555,1.01,299,https://gpu.userbenchmark.com/SpeedTest/8032/NVIDIA-Quadro-FX-4500
GPU,,Nvidia,GeForce 7900 GS,556,0.99,565,https://gpu.userbenchmark.com/SpeedTest/8541/NVIDIA-GeForce-7900-GS
GPU,,Nvidia,GeForce GT 320M,557,0.97,1572,https://gpu.userbenchmark.com/SpeedTest/7796/NVIDIA-GeForce-GT-320M
GPU,,ATI,Radeon HD 4200,558,0.96,9208,https://gpu.userbenchmark.com/SpeedTest/8091/ATI-Radeon-HD-4200
GPU,,AMD,Radeon HD 6300M,559,0.96,2815,https://gpu.userbenchmark.com/SpeedTest/9894/AMD-Radeon-HD-6300M
GPU,,Nvidia,GeForce 310M,560,0.96,7756,https://gpu.userbenchmark.com/SpeedTest/8049/NVIDIA-GeForce-310M
GPU,,Nvidia,Quadro FX 3500,561,0.95,569,https://gpu.userbenchmark.com/SpeedTest/10152/NVIDIA-Quadro-FX-3500
GPU,,Nvidia,GeForce G210M,562,0.94,1295,https://gpu.userbenchmark.com/SpeedTest/8875/NVIDIA-GeForce-G210M
GPU,,AMD,Radeon HD 7350,563,0.94,1451,https://gpu.userbenchmark.com/SpeedTest/12157/AMD-Radeon-HD-7350
GPU,,ATI,Mobility Radeon HD 5470,564,0.92,15224,https://gpu.userbenchmark.com/SpeedTest/7794/ATI-Mobility-Radeon-HD-5470
GPU,,Nvidia,GeForce 315M,565,0.92,2717,https://gpu.userbenchmark.com/SpeedTest/10068/NVIDIA-GeForce-315M
GPU,,ATI,Radeon HD 4300,566,0.91,13985,https://gpu.userbenchmark.com/SpeedTest/7860/ATI-Radeon-HD-43004500
GPU,,Nvidia,GeForce 9400 GT,567,0.91,12177,https://gpu.userbenchmark.com/SpeedTest/7963/NVIDIA-GeForce-9400-GT
GPU,,AMD,Radeon HD 6350,568,0.89,2575,https://gpu.userbenchmark.com/SpeedTest/10261/AMD-Radeon-HD-6350
GPU,,Nvidia,Quadro FX 380,569,0.88,1099,https://gpu.userbenchmark.com/SpeedTest/8914/NVIDIA-Quadro-FX-380
GPU,,ATI,Mobility Radeon HD 4350,570,0.88,1712,https://gpu.userbenchmark.com/SpeedTest/9335/ATI-Mobility-Radeon-HD-43004500
GPU,,AMD,FirePro 2270,571,0.87,436,https://gpu.userbenchmark.com/SpeedTest/7813/AMD-FirePro-2270
GPU,,ATI,Radeon HD 3200,572,0.86,4603,https://gpu.userbenchmark.com/SpeedTest/8532/ATI-Radeon-HD-3200-Graphics
GPU,,Nvidia,GeForce 310,573,0.85,3480,https://gpu.userbenchmark.com/SpeedTest/9197/NVIDIA-GeForce-310
GPU,,ATI,Radeon HD 4250,574,0.85,5583,https://gpu.userbenchmark.com/SpeedTest/7965/ATI-Radeon-HD-4250
GPU,,ATI,Mobility Radeon HD 530v,575,0.84,237,https://gpu.userbenchmark.com/SpeedTest/10176/ATI-Mobility-Radeon-HD-530v
GPU,,Nvidia,GeForce G210,576,0.84,3650,https://gpu.userbenchmark.com/SpeedTest/11784/NVIDIA-GeForce-G210
GPU,,AMD,Radeon HD 7340,577,0.83,3679,https://gpu.userbenchmark.com/SpeedTest/8996/AMD-Radeon-HD-7340-Graphics
GPU,,Nvidia,NVS 3100M,578,0.83,8483,https://gpu.userbenchmark.com/SpeedTest/7837/NVIDIA-NVS-3100M
GPU,,Nvidia,NVS 300,579,0.83,2273,https://gpu.userbenchmark.com/SpeedTest/8966/NVIDIA-NVS-300
GPU,,Nvidia,GeForce 305M,580,0.82,43,https://gpu.userbenchmark.com/SpeedTest/10705/NVIDIA-GeForce-305M
GPU,,AMD,Radeon HD 5450,581,0.82,60731,https://gpu.userbenchmark.com/SpeedTest/7719/AMD-Radeon-HD-5450
GPU,,ATI,Radeon HD 5400,582,0.81,8889,https://gpu.userbenchmark.com/SpeedTest/8063/ATI-Radeon-HD-5400
GPU,,ATI,Mobility Radeon HD 4300,583,0.8,2667,https://gpu.userbenchmark.com/SpeedTest/8572/ATI-Mobility-Radeon-HD-4300
GPU,,ATI,Mobility Radeon HD 4250,584,0.78,9839,https://gpu.userbenchmark.com/SpeedTest/8680/ATI-Mobility-Radeon-HD-4250
GPU,,Nvidia,GeForce Go 7900,585,0.77,109,https://gpu.userbenchmark.com/SpeedTest/9175/NVIDIA-GeForce-Go-7900-GS
GPU,,AMD,Radeon HD 6320,586,0.77,7155,https://gpu.userbenchmark.com/SpeedTest/8103/AMD-Radeon-HD-6320-Graphics
GPU,,Nvidia,GeForce 210,587,0.76,82087,https://gpu.userbenchmark.com/SpeedTest/7740/NVIDIA-GeForce-210
GPU,,AMD,HD 8210,588,0.76,4513,https://gpu.userbenchmark.com/SpeedTest/7831/AMD-Radeon-HD-8210
GPU,,Nvidia,GeForce 8600M GS,589,0.74,874,https://gpu.userbenchmark.com/SpeedTest/8192/NVIDIA-GeForce-8600M-GS
GPU,,Nvidia,GeForce 8400 GS,590,0.74,15428,https://gpu.userbenchmark.com/SpeedTest/7917/NVIDIA-GeForce-8400-GS
GPU,,ATI,Radeon 3000 Graphics,591,0.74,20188,https://gpu.userbenchmark.com/SpeedTest/7853/ATI-Radeon-3000-Graphics
GPU,,Nvidia,GeForce 9400M,592,0.73,555,https://gpu.userbenchmark.com/SpeedTest/7998/NVIDIA-GeForce-9400M
GPU,,Nvidia,GeForce 7600 GT,593,0.71,1167,https://gpu.userbenchmark.com/SpeedTest/8028/NVIDIA-GeForce-7600-GT
GPU,,Nvidia,ION,594,0.67,1570,https://gpu.userbenchmark.com/SpeedTest/7884/NVIDIA-ION
GPU,,Intel,HD 2000 (Desktop 1.1 GHz),595,0.67,126511,https://gpu.userbenchmark.com/SpeedTest/7697/IntelR-HD-Graphics
GPU,,ATI,Radeon HD 3450,596,0.67,4115,https://gpu.userbenchmark.com/SpeedTest/7779/ATI-Radeon-HD-3450---Dell-Optiplex
GPU,,Nvidia,GeForce 7800 GS,597,0.66,40,https://gpu.userbenchmark.com/SpeedTest/11875/NVIDIA-GeForce-7800-GS
GPU,,Nvidia,GeForce 8500 GT,598,0.66,4648,https://gpu.userbenchmark.com/SpeedTest/7777/NVIDIA-GeForce-8500-GT
GPU,,Intel,HD Graphics (G2 Pentium/Celeron 1.1/1.15 GHz),599,0.65,40559,https://gpu.userbenchmark.com/SpeedTest/7699/IntelR-HD-Graphics
GPU,,ATI,Mobility Radeon HD 3400,600,0.65,5558,https://gpu.userbenchmark.com/SpeedTest/8480/ATI-Mobility-Radeon-HD-3400
GPU,,AMD,Radeon HD 6310,601,0.65,11733,https://gpu.userbenchmark.com/SpeedTest/7807/AMD-Radeon-HD-6310-Graphics
GPU,,Nvidia,Quadro FX 570,602,0.65,1263,https://gpu.userbenchmark.com/SpeedTest/8189/NVIDIA-Quadro-FX-570
GPU,,AMD,Radeon HD 7310,603,0.65,6847,https://gpu.userbenchmark.com/SpeedTest/9174/AMD-Radeon-HD-7310-Graphics
GPU,,Nvidia,GeForce 8400M GT,604,0.64,354,https://gpu.userbenchmark.com/SpeedTest/10523/NVIDIA-GeForce-8400M-GT
GPU,,Intel,HD Graphics (Clarkdale 0.733/0.9 GHz),605,0.64,22899,https://gpu.userbenchmark.com/SpeedTest/7702/IntelR-HD-Graphics
GPU,,Nvidia,GeForce G105M,606,0.63,2243,https://gpu.userbenchmark.com/SpeedTest/8400/NVIDIA-GeForce-G105M
GPU,,Intel,Q45/Q43 Express Chipset,607,0.62,13610,https://gpu.userbenchmark.com/SpeedTest/8195/IntelR-Q45Q43-Express-Chipset
GPU,,Intel,HD Graphics (Bay Trail 0.667 - 0.854 GHz),608,0.61,86833,https://gpu.userbenchmark.com/SpeedTest/7698/IntelR-HD-Graphics
GPU,,Intel,G45/G43 Express Chipset,609,0.61,5985,https://gpu.userbenchmark.com/SpeedTest/7728/IntelR-G45G43-Express-Chipset
GPU,,ATI,Radeon HD 4290,610,0.6,1006,https://gpu.userbenchmark.com/SpeedTest/7847/ATI-Radeon-HD-4290
GPU,,ATI,Radeon HD 3300,611,0.58,855,https://gpu.userbenchmark.com/SpeedTest/7899/ATI-Radeon-HD-3300-Graphics
GPU,,Nvidia,Quadro NVS 290,612,0.58,1619,https://gpu.userbenchmark.com/SpeedTest/8083/NVIDIA-Quadro-NVS-290
GPU,,Nvidia,Quadro FX 1500,613,0.57,468,https://gpu.userbenchmark.com/SpeedTest/11831/NVIDIA-Quadro-FX-1500
GPU,,Intel,G41 Express Chipset,614,0.57,27333,https://gpu.userbenchmark.com/SpeedTest/7732/IntelR-G41-Express-Chipset
GPU,,Nvidia,Quadro NVS 295,615,0.56,1404,https://gpu.userbenchmark.com/SpeedTest/12626/NVIDIA-Quadro-NVS-295
GPU,,Nvidia,Quadro NVS 140M,616,0.55,865,https://gpu.userbenchmark.com/SpeedTest/7946/NVIDIA-Quadro-NVS-140M
GPU,,AMD,Radeon HD 6250M,617,0.55,44,https://gpu.userbenchmark.com/SpeedTest/13446/AMD-Radeon-HD-6250M
GPU,,Nvidia,GeForce 9300M GS,618,0.54,2189,https://gpu.userbenchmark.com/SpeedTest/7759/NVIDIA-GeForce-9300M-GS
GPU,,Nvidia,Quadro NVS 160M,619,0.54,1508,https://gpu.userbenchmark.com/SpeedTest/8249/NVIDIA-Quadro-NVS-160M
GPU,,Nvidia,GeForce 7600 GS,620,0.52,1140,https://gpu.userbenchmark.com/SpeedTest/11979/NVIDIA-GeForce-7600-GS
GPU,,AMD,Radeon HD 6290,621,0.52,2224,https://gpu.userbenchmark.com/SpeedTest/7803/AMD-Radeon-HD-6290-Graphics
GPU,,Intel,HD Graphics (Arrandale 0.667/0.766 GHz),622,0.5,89606,https://gpu.userbenchmark.com/SpeedTest/7694/IntelR-HD-Graphics
GPU,,Nvidia,GeForce 8400M GS,623,0.5,2226,https://gpu.userbenchmark.com/SpeedTest/8560/NVIDIA-GeForce-8400M-GS
GPU,,Intel,4 Series Internal Chipset,624,0.5,1202,https://gpu.userbenchmark.com/SpeedTest/9993/IntelR-4-Series-Internal-Chipset
GPU,,Nvidia,GeForce 9200M GS,625,0.5,1013,https://gpu.userbenchmark.com/SpeedTest/9090/NVIDIA-GeForce-9200M-GS
GPU,,Nvidia,Quadro NVS 450,626,0.49,561,https://gpu.userbenchmark.com/SpeedTest/7791/NVIDIA-Quadro-NVS-450
GPU,,AMD,Radeon X1650,627,0.48,702,https://gpu.userbenchmark.com/SpeedTest/10866/Radeon-X1650
GPU,,Nvidia,GeForce 9300 GS,628,0.48,421,https://gpu.userbenchmark.com/SpeedTest/10867/NVIDIA-GeForce-9300-GS
GPU,,ATI,Radeon HD 2400-PRO,629,0.48,2736,https://gpu.userbenchmark.com/SpeedTest/8931/ATI-Radeon-HD-2400-PRO
GPU,,AMD,Radeon HD 6250,630,0.46,1529,https://gpu.userbenchmark.com/SpeedTest/8472/AMD-Radeon-HD-6250-Graphics
GPU,,ATI,FirePro 2260,631,0.44,340,https://gpu.userbenchmark.com/SpeedTest/9852/ATI-FirePro-2260
GPU,,Intel,Mobile Series 4 Express Chipset Family,632,0.42,23447,https://gpu.userbenchmark.com/SpeedTest/7651/Mobile-IntelR-4-Series-Express-Chipset-Family
GPU,,ATI,Mobility Radeon HD 2400,633,0.42,591,https://gpu.userbenchmark.com/SpeedTest/8548/ATI-Mobility-Radeon-HD-2400
GPU,,Nvidia,GeForce 8200,634,0.42,1002,https://gpu.userbenchmark.com/SpeedTest/11915/NVIDIA-GeForce-8200
GPU,,AMD,Radeon X1600,635,0.41,970,https://gpu.userbenchmark.com/SpeedTest/9407/Radeon-X1600-Series
GPU,,Nvidia,Quadro FX 3450/4000 SDI,636,0.37,406,https://gpu.userbenchmark.com/SpeedTest/13072/NVIDIA-Quadro-FX-34504000-SDI
GPU,,ATI,Radeon 3100 Graphics,637,0.37,1144,https://gpu.userbenchmark.com/SpeedTest/9910/ATI-Radeon-3100-Graphics
GPU,,Nvidia,GeForce Go 7600,638,0.36,382,https://gpu.userbenchmark.com/SpeedTest/7872/NVIDIA-GeForce-Go-7600
GPU,,Nvidia,GeForce 7300 GT,639,0.35,1503,https://gpu.userbenchmark.com/SpeedTest/8156/NVIDIA-GeForce-7300-GT
GPU,,ATI,Mobility Radeon X1600,640,0.34,409,https://gpu.userbenchmark.com/SpeedTest/8748/ATI-Mobility-Radeon-X1600
GPU,,ATI,MOBILITY FireGL V5250,641,0.31,42,https://gpu.userbenchmark.com/SpeedTest/8385/ATI-MOBILITY-FireGL-V5250
GPU,,Nvidia,GeForce 6600 GT,642,0.31,559,https://gpu.userbenchmark.com/SpeedTest/8656/NVIDIA-GeForce-6600-GT
GPU,,Nvidia,GeForce 8400M G,643,0.3,295,https://gpu.userbenchmark.com/SpeedTest/9009/NVIDIA-GeForce-8400M-G
GPU,,Nvidia,Quadro NVS 135M,644,0.3,585,https://gpu.userbenchmark.com/SpeedTest/7758/NVIDIA-Quadro-NVS-135M
GPU,,Nvidia,GeForce 8200M G,645,0.29,1329,https://gpu.userbenchmark.com/SpeedTest/7912/NVIDIA-GeForce-8200M-G
GPU,,Nvidia,GeForce 6600,646,0.25,824,https://gpu.userbenchmark.com/SpeedTest/8606/NVIDIA-GeForce-6600
GPU,,Nvidia,GeForce 7300 GS,647,0.18,903,https://gpu.userbenchmark.com/SpeedTest/7782/NVIDIA-GeForce-7300-GS
GPU,,AMD,Radeon X1300,648,0.17,1409,https://gpu.userbenchmark.com/SpeedTest/9011/Radeon-X1300X1550-Series
GPU,,Nvidia,GeForce Go 7400,649,0.17,389,https://gpu.userbenchmark.com/SpeedTest/8618/NVIDIA-GeForce-Go-7400
GPU,,AMD,Radeon X1550,650,0.16,728,https://gpu.userbenchmark.com/SpeedTest/11538/Radeon-X1550-64-bit
GPU,,ATI,Mobility Radeon X2300,651,0.15,374,https://gpu.userbenchmark.com/SpeedTest/8306/ATI-Mobility-Radeon-X2300
GPU,,Nvidia,GeForce 7300 LE,652,0.15,1462,https://gpu.userbenchmark.com/SpeedTest/7971/NVIDIA-GeForce-7300-LE
GPU,,ATI,Mobility Radeon X1400,653,0.13,449,https://gpu.userbenchmark.com/SpeedTest/7829/ATI-Mobility-Radeon-X1400
GPU,,Nvidia,GeForce Go 7300,654,0.13,575,https://gpu.userbenchmark.com/SpeedTest/7778/NVIDIA-GeForce-Go-7300
GPU,,ATI,Mobility Radeon X1300,655,0.13,350,https://gpu.userbenchmark.com/SpeedTest/11505/ATI-Mobility-Radeon-X1300
GPU,,Nvidia,Quadro NVS 440,656,0.11,102,https://gpu.userbenchmark.com/SpeedTest/10103/NVIDIA-Quadro-NVS-440
GPU,,Nvidia,GeForce 7300 SE,657,0.08,1860,https://gpu.userbenchmark.com/SpeedTest/8767/NVIDIA-GeForce-7300-SE7200-GS
GPU,,Nvidia,GeForce 7100 GS,658,0.08,641,https://gpu.userbenchmark.com/SpeedTest/11594/NVIDIA-GeForce-7100-GS
GPU,,Nvidia,GeForce 7100 / nForce 630i,659,0.07,1178,https://gpu.userbenchmark.com/SpeedTest/8642/NVIDIA-GeForce-7100--NVIDIA-nForce-630i
GPU,,Nvidia,GeForce 6200,660,0.07,1703,https://gpu.userbenchmark.com/SpeedTest/9463/NVIDIA-GeForce-6200
GPU,,Nvidia,GeForce 6150,661,0.06,999,https://gpu.userbenchmark.com/SpeedTest/10968/NVIDIA-GeForce-6150
GPU,,Nvidia,GeForce 6100,662,0.06,880,https://gpu.userbenchmark.com/SpeedTest/9213/NVIDIA-GeForce-6100
GPU,,Nvidia,GeForce 7025 / nForce 630a,663,0.06,6801,https://gpu.userbenchmark.com/SpeedTest/9258/NVIDIA-GeForce-7025--NVIDIA-nForce-630a
GPU,,Nvidia,GeForce 6150SE nForce 430,664,0.06,7247,https://gpu.userbenchmark.com/SpeedTest/7763/NVIDIA-GeForce-6150SE-nForce-430
GPU,,Nvidia,GeForce 7150M / nForce 630M,665,0.05,370,https://gpu.userbenchmark.com/SpeedTest/10312/NVIDIA-GeForce-7150M--nForce-630M
GPU,,Intel,Graphics Media Accelerator 3150,666,0,0,https://gpu.userbenchmark.com/SpeedTest/7678/IntelR-Graphics-Media-Accelerator-3150
